order_id,store_id,channel_id,payment_order_id,delivery_order_id,order_status,order_amount,order_delivery_fee,order_delivery_cost,order_created_hour,order_created_minute,order_created_day,order_created_month,order_created_year,order_moment_created,order_moment_accepted,order_moment_ready,order_moment_collected,order_moment_in_expedition,order_moment_delivering,order_moment_delivered,order_moment_finished,order_metric_collected_time,order_metric_paused_time,order_metric_production_time,order_metric_walking_time,order_metric_expediton_speed_time,order_metric_transit_time,order_metric_cycle_time
68513328,961,5,68513328,68513328,CANCELED,35.8,0.0,0.0,21,50,1,1,2021,1/1/2021 21:50:13,1/1/2021 21:51:19,,,,,,,,,,,,,
68513655,1037,5,68513655,68513655,FINISHED,119.8,11.9,8.68,21,51,1,1,2021,1/1/2021 21:51:24,1/1/2021 21:51:45,1/1/2021 22:41:10,1/1/2021 22:42:09,1/1/2021 22:42:56,1/1/2021 22:47:53,,1/1/2021 23:02:30,0.98,4.95,49.77,1.77,6.72,14.6,71.08
68513787,656,5,68513787,68513787,FINISHED,29.9,9.9,9.68,21,51,1,1,2021,1/1/2021 21:51:45,1/1/2021 21:52:15,1/1/2021 21:59:40,1/1/2021 22:02:05,1/1/2021 22:02:07,1/1/2021 22:03:11,,1/1/2021 22:21:42,2.42,01.07,7.93,2.43,3.52,18.5,29.95
68513847,417,5,68513847,68513847,FINISHED,118.6,11.9,8.14,21,51,1,1,2021,1/1/2021 21:51:55,1/1/2021 21:52:23,1/1/2021 22:12:29,1/1/2021 22:13:20,1/1/2021 22:16:35,1/1/2021 22:18:14,,1/1/2021 23:05:55,0.85,1.65,20.58,4.1,5.75,47.68,74.0
68514142,8,5,68514142,68514142,FINISHED,51.0,0.0,5.7,21,52,1,1,2021,1/1/2021 21:52:36,1/1/2021 21:52:41,1/1/2021 22:14:20,1/1/2021 22:14:58,1/1/2021 22:14:59,1/1/2021 22:17:33,,1/1/2021 22:41:22,0.62,2.58,21.73,0.63,3.22,23.82,48.77
68514347,1324,15,68514347,68514347,FINISHED,24.0,0.0,5.7,21,53,1,1,2021,1/1/2021 21:53:25,1/1/2021 21:53:47,,1/1/2021 22:14:20,1/1/2021 22:14:54,1/1/2021 22:17:11,,1/1/2021 22:55:47,,2.28,,,,38.62,62.37
68515253,8,15,68515253,68515253,FINISHED,59.0,5.9,5.7,21,55,1,1,2021,1/1/2021 21:55:14,1/1/2021 21:55:41,1/1/2021 22:15:28,,,1/1/2021 22:17:48,,1/1/2021 22:25:21,,,20.23,,2.33,7.55,30.1
68515335,1037,5,68515335,68515335,FINISHED,62.4,11.9,16.0,21,55,1,1,2021,1/1/2021 21:55:35,1/1/2021 21:55:45,1/1/2021 22:12:21,1/1/2021 22:20:17,1/1/2021 22:20:18,1/1/2021 22:25:15,,1/1/2021 22:39:18,7.93,4.95,16.77,7.95,12.9,14.07,43.72
68515492,616,13,68515492,68515492,FINISHED,61.58,6.9,6.0,21,56,1,1,2021,1/1/2021 21:56:07,1/1/2021 22:00:29,1/1/2021 22:10:23,1/1/2021 22:11:49,1/1/2021 22:11:50,1/1/2021 22:14:35,,1/1/2021 22:36:21,1.43,2.75,14.27,1.45,4.2,21.77,40.23
68515540,274,5,68515540,68515540,FINISHED,147.5,11.9,10.45,21,56,1,1,2021,1/1/2021 21:56:15,1/1/2021 21:57:04,1/1/2021 22:15:10,1/1/2021 22:18:39,1/1/2021 22:19:35,1/1/2021 22:21:04,,1/1/2021 22:45:40,3.48,1.47,18.93,4.42,5.88,24.62,49.43
68515677,587,13,68515677,68515677,CANCELED,335.0,5.9,6.0,21,56,1,1,2021,1/1/2021 21:56:38,1/1/2021 21:57:35,1/1/2021 22:13:31,1/1/2021 22:25:49,1/1/2021 22:25:50,1/1/2021 22:29:45,,1/1/2021 22:54:28,12.28,3.92,16.88,12.32,16.22,24.72,57.83
68515705,2060,15,68515705,68515705,FINISHED,40.0,0.0,7.85,21,56,1,1,2021,1/1/2021 21:56:42,1/1/2021 21:57:55,1/1/2021 22:11:22,1/1/2021 22:11:40,,1/1/2021 22:19:40,,1/1/2021 22:30:47,0.3,,14.67,,8.3,11.13,34.1
68515719,1037,5,68515719,68515719,FINISHED,103.3,11.9,8.14,21,56,1,1,2021,1/1/2021 21:56:45,1/1/2021 21:56:49,1/1/2021 22:19:56,1/1/2021 22:20:22,1/1/2021 22:20:24,1/1/2021 22:25:10,,1/1/2021 22:33:09,0.45,4.78,23.18,0.47,5.25,7.98,36.42
68515934,191,5,68515934,68515934,FINISHED,67.0,9.9,8.88,21,57,1,1,2021,1/1/2021 21:57:24,1/1/2021 21:58:11,1/1/2021 22:02:31,1/1/2021 22:03:58,1/1/2021 22:07:37,1/1/2021 22:09:47,,1/1/2021 22:25:24,1.45,2.17,5.1,5.12,7.27,15.62,28.0
68516039,3071,5,68516039,68516039,FINISHED,29.9,0.0,8.0,21,57,1,1,2021,1/1/2021 21:57:46,1/1/2021 21:58:45,1/1/2021 22:12:26,1/1/2021 22:12:41,1/1/2021 22:12:42,1/1/2021 22:13:44,,1/1/2021 22:22:31,0.25,01.03,14.67,0.27,1.3,8.78,24.75
68516127,659,5,68516127,68516127,FINISHED,48.5,11.9,6.0,21,58,1,1,2021,1/1/2021 21:58:04,1/1/2021 21:59:08,1/1/2021 22:11:52,1/1/2021 22:14:39,1/1/2021 22:18:42,1/1/2021 22:19:47,,1/1/2021 22:30:23,2.78,01.07,13.78,6.83,7.92,10.6,32.3
68516224,3071,5,68516224,68516224,FINISHED,71.6,0.0,8.74,21,58,1,1,2021,1/1/2021 21:58:19,1/1/2021 21:58:53,1/1/2021 22:11:34,1/1/2021 22:12:47,1/1/2021 22:12:48,1/1/2021 22:15:27,,1/1/2021 22:24:25,1.22,2.63,13.25,1.23,3.87,8.97,26.1
68516556,616,13,68516556,68516556,FINISHED,34.8,6.9,8.0,21,59,1,1,2021,1/1/2021 21:59:25,1/1/2021 22:00:48,1/1/2021 22:12:20,1/1/2021 22:12:27,1/1/2021 22:12:30,1/1/2021 22:21:31,,1/1/2021 22:32:11,0.12,09.02,12.92,0.17,9.17,10.68,32.78
68516664,1037,5,68516664,68516664,FINISHED,61.8,11.9,8.0,21,59,1,1,2021,1/1/2021 21:59:45,1/1/2021 21:59:49,1/1/2021 22:28:13,1/1/2021 22:28:56,1/1/2021 22:29:15,1/1/2021 22:33:17,,1/1/2021 22:40:23,0.72,04.05,28.47,01.03,05.07,07.08,40.63
68516856,707,5,68516856,68516856,FINISHED,81.7,11.9,6.0,22,0,1,1,2021,1/1/2021 22:00:35,1/1/2021 22:01:01,1/1/2021 22:24:10,1/1/2021 22:24:14,1/1/2021 22:24:16,1/1/2021 22:29:47,,1/1/2021 22:39:56,0.07,5.52,23.6,0.08,5.6,10.15,39.35
68516950,274,5,68516950,68516950,FINISHED,70.8,0.0,,22,0,1,1,2021,1/1/2021 22:00:55,1/1/2021 22:01:04,1/1/2021 22:20:46,,,,,1/1/2021 22:52:00,,,19.85,,,,51.08
68517026,8,5,68517026,68517026,FINISHED,24.0,0.0,6.73,22,1,1,1,2021,1/1/2021 22:01:13,1/1/2021 22:01:45,1/1/2021 22:27:09,1/1/2021 22:27:47,1/1/2021 22:27:49,1/1/2021 22:32:06,,1/1/2021 22:45:25,0.65,4.28,25.93,0.67,4.95,13.32,44.2
68517054,8,5,68517054,68517054,FINISHED,21.0,0.0,5.63,22,1,1,1,2021,1/1/2021 22:01:16,1/1/2021 22:02:45,1/1/2021 22:23:28,1/1/2021 22:24:16,1/1/2021 22:24:16,1/1/2021 22:29:48,,1/1/2021 23:07:43,0.78,5.53,22.2,0.8,6.33,37.9,66.45
68517197,631,5,68517197,68517197,FINISHED,81.4,11.9,03.04,22,1,1,1,2021,1/1/2021 22:01:34,1/1/2021 22:02:09,1/1/2021 22:16:40,1/1/2021 22:19:53,1/1/2021 22:19:53,1/1/2021 22:24:27,,1/1/2021 22:42:45,3.2,4.57,15.1,3.22,7.78,18.3,41.18
68517298,417,5,68517298,68517298,FINISHED,124.3,11.9,10.82,22,1,1,1,2021,1/1/2021 22:01:44,1/1/2021 22:02:24,1/1/2021 22:16:33,1/1/2021 22:17:35,1/1/2021 22:21:54,1/1/2021 22:22:47,,1/1/2021 22:38:39,01.03,0.88,14.82,5.33,6.23,15.87,36.92
68517590,415,5,68517590,68517590,FINISHED,77.9,11.9,8.38,22,2,1,1,2021,1/1/2021 22:02:15,1/1/2021 22:03:12,1/1/2021 22:14:45,1/1/2021 22:15:36,1/1/2021 22:15:37,1/1/2021 22:20:20,,1/1/2021 22:32:25,0.85,4.7,12.52,0.87,5.57,12.08,30.17
68517670,656,5,68517670,68517670,FINISHED,140.5,6.9,05.08,22,2,1,1,2021,1/1/2021 22:02:24,1/1/2021 22:02:44,1/1/2021 22:35:07,1/1/2021 22:35:38,1/1/2021 22:35:39,1/1/2021 22:38:29,1/1/2021 22:51:53,1/1/2021 23:27:52,0.52,2.82,32.72,0.53,3.35,13.4,49.47
68517671,274,5,68517671,68517671,FINISHED,74.9,11.9,8.93,22,2,1,1,2021,1/1/2021 22:02:26,1/1/2021 22:03:04,1/1/2021 22:23:17,1/1/2021 22:27:14,1/1/2021 22:27:16,1/1/2021 22:28:40,,1/1/2021 22:38:59,3.95,1.4,20.83,3.98,5.38,10.32,36.53
68517785,707,5,68517785,68517785,FINISHED,126.7,11.9,9.24,22,2,1,1,2021,1/1/2021 22:02:35,1/1/2021 22:03:01,1/1/2021 22:22:14,1/1/2021 22:23:38,1/1/2021 22:23:39,1/1/2021 22:27:20,,1/1/2021 22:35:51,1.4,3.68,19.65,1.42,5.1,8.52,33.27
68517851,631,5,68517851,68517851,FINISHED,124.0,11.9,03.04,22,2,1,1,2021,1/1/2021 22:02:45,1/1/2021 22:03:09,1/1/2021 22:16:42,1/1/2021 22:19:59,1/1/2021 22:20:00,1/1/2021 22:24:16,,1/1/2021 22:35:41,3.28,4.27,13.95,3.3,7.57,11.42,32.93
68517922,656,5,68517922,68517922,FINISHED,112.5,6.9,7.99,22,3,1,1,2021,1/1/2021 22:03:05,1/1/2021 22:03:56,1/1/2021 22:21:15,1/1/2021 22:21:47,1/1/2021 22:21:48,1/1/2021 22:23:34,,1/1/2021 22:42:46,0.53,1.77,18.17,0.55,2.32,19.2,39.68
68517953,417,5,68517953,68517953,FINISHED,79.9,11.9,11.61,22,3,1,1,2021,1/1/2021 22:03:15,1/1/2021 22:03:24,1/1/2021 22:13:27,1/1/2021 22:13:48,1/1/2021 22:16:37,1/1/2021 22:19:12,,1/1/2021 22:47:39,0.35,2.58,10.22,3.17,5.73,28.45,44.4
68517960,1307,5,68517960,68517960,FINISHED,51.5,4.99,6.0,22,3,1,1,2021,1/1/2021 22:03:18,1/1/2021 22:03:34,1/1/2021 22:32:05,1/1/2021 22:33:23,1/1/2021 22:34:36,1/1/2021 22:37:03,,1/1/2021 22:51:11,1.28,2.43,28.8,2.52,4.95,14.13,47.88
68518102,236,5,68518102,68518102,FINISHED,143.4,11.9,6.0,22,3,1,1,2021,1/1/2021 22:03:54,1/1/2021 22:04:54,1/1/2021 22:24:21,1/1/2021 22:27:00,1/1/2021 22:33:12,1/1/2021 22:33:20,,1/1/2021 22:38:49,2.65,0.13,20.43,8.85,8.98,5.48,34.92
68518147,236,5,68518147,68518147,FINISHED,203.5,11.9,13.25,22,4,1,1,2021,1/1/2021 22:04:05,1/1/2021 22:05:00,1/1/2021 22:26:21,1/1/2021 22:27:50,,1/1/2021 22:34:49,,1/1/2021 22:49:52,1.48,,22.25,,8.47,15.05,45.77
68518213,390,5,68518213,68518213,CANCELED,39.9,7.9,0.0,22,4,1,1,2021,1/1/2021 22:04:19,1/1/2021 22:05:12,,,,,,,,,,,,,
68518476,191,5,68518476,68518476,FINISHED,55.0,9.9,6.0,22,5,1,1,2021,1/1/2021 22:05:04,1/1/2021 22:05:20,1/1/2021 22:09:35,1/1/2021 22:11:09,1/1/2021 22:13:10,1/1/2021 22:13:53,,1/1/2021 22:26:57,1.57,0.72,4.5,3.58,4.3,13.07,21.88
68518486,707,5,68518486,68518486,FINISHED,49.8,11.9,8.9,22,5,1,1,2021,1/1/2021 22:05:06,1/1/2021 22:06:07,1/1/2021 22:16:14,1/1/2021 22:16:40,1/1/2021 22:18:56,1/1/2021 22:19:29,,1/1/2021 22:39:58,0.45,0.55,11.12,2.72,3.25,20.48,34.87
68518624,1037,5,68518624,68518624,FINISHED,91.8,11.9,8.0,22,5,1,1,2021,1/1/2021 22:05:44,1/1/2021 22:05:48,1/1/2021 22:28:07,1/1/2021 22:28:48,1/1/2021 22:29:19,1/1/2021 22:32:09,,1/1/2021 22:42:21,0.7,2.83,22.37,1.2,04.03,10.2,36.62
68518696,656,5,68518696,68518696,FINISHED,91.8,6.9,7.6,22,6,1,1,2021,1/1/2021 22:06:04,1/1/2021 22:06:45,1/1/2021 22:43:38,1/1/2021 22:44:51,1/1/2021 22:44:55,1/1/2021 22:45:58,,1/1/2021 22:54:37,1.22,01.07,37.57,1.27,2.33,8.65,48.55
68518740,631,5,68518740,68518740,FINISHED,94.9,11.9,6.0,22,6,1,1,2021,1/1/2021 22:06:15,1/1/2021 22:07:12,1/1/2021 22:19:52,1/1/2021 22:20:04,1/1/2021 22:20:04,1/1/2021 22:23:48,,1/1/2021 22:35:12,0.18,3.73,13.63,0.2,3.93,11.4,28.97
68518779,274,5,68518779,68518779,FINISHED,56.5,11.9,9.27,22,6,1,1,2021,1/1/2021 22:06:24,1/1/2021 22:07:13,1/1/2021 22:27:47,1/1/2021 22:27:57,1/1/2021 22:28:07,1/1/2021 22:29:08,,1/1/2021 22:47:36,0.17,01.03,21.37,0.33,1.35,18.47,41.2
68518953,1018,10,68518953,68518953,FINISHED,37.9,6.9,7.6,22,7,1,1,2021,1/1/2021 22:07:13,1/1/2021 22:07:15,1/1/2021 22:36:06,1/1/2021 22:38:43,1/1/2021 22:38:44,1/1/2021 22:41:00,,1/1/2021 22:51:31,2.63,2.27,28.88,2.63,4.92,10.52,44.3
68518974,616,13,68518974,68518974,FINISHED,35.79,5.9,10.24,22,7,1,1,2021,1/1/2021 22:07:18,1/1/2021 22:08:03,1/1/2021 22:21:20,1/1/2021 22:22:23,1/1/2021 22:22:52,,,1/1/2021 22:51:15,01.05,,14.02,1.55,,,43.93
68519110,417,5,68519110,68519110,FINISHED,137.8,11.9,10.87,22,7,1,1,2021,1/1/2021 22:07:55,1/1/2021 22:08:31,1/1/2021 22:27:50,1/1/2021 22:29:09,1/1/2021 22:32:36,1/1/2021 22:33:45,,1/1/2021 22:57:25,1.32,1.17,19.92,4.77,5.92,23.67,49.5
68519229,894,5,68519229,68519229,CANCELED,163.0,9.9,,22,8,1,1,2021,1/1/2021 22:08:44,,,,,,,,,,,,,,
68519242,8,5,68519242,68519242,FINISHED,57.0,0.0,3.24,22,8,1,1,2021,1/1/2021 22:08:49,1/1/2021 22:09:48,1/1/2021 22:33:44,,,1/1/2021 22:35:13,,1/1/2021 22:48:51,,,24.93,,1.48,13.63,40.03
68519368,236,5,68519368,68519368,FINISHED,118.25,11.9,8.65,22,9,1,1,2021,1/1/2021 22:09:25,1/1/2021 22:09:48,1/1/2021 22:26:03,1/1/2021 22:27:10,,1/1/2021 22:36:55,,1/1/2021 22:45:53,1.12,,16.62,,10.87,8.97,36.45
68519425,656,5,68519425,68519425,FINISHED,104.6,9.9,6.63,22,9,1,1,2021,1/1/2021 22:09:35,1/1/2021 22:09:46,1/1/2021 22:38:29,1/1/2021 22:39:00,1/1/2021 22:39:02,1/1/2021 22:40:13,,1/1/2021 23:00:12,0.52,1.18,28.92,0.55,1.73,19.98,50.63
68519696,8,5,68519696,68519696,FINISHED,20.0,0.0,05.08,22,10,1,1,2021,1/1/2021 22:10:20,1/1/2021 22:10:48,1/1/2021 22:34:24,1/1/2021 22:35:43,1/1/2021 22:35:45,1/1/2021 22:36:17,,1/1/2021 22:45:09,1.33,0.53,24.05,1.37,1.9,8.85,34.8
68519936,658,5,68519936,68519936,FINISHED,149.9,11.9,6.0,22,11,1,1,2021,1/1/2021 22:11:05,1/1/2021 22:11:58,1/1/2021 22:26:55,1/1/2021 22:27:47,1/1/2021 22:31:37,1/1/2021 22:31:57,,1/1/2021 22:44:04,0.88,0.33,15.83,4.7,05.03,12.13,33.0
68520104,791,5,68520104,68520104,CANCELED,30.9,9.9,,22,11,1,1,2021,1/1/2021 22:11:45,,,,,,,,,,,,,,
68520179,58,5,68520179,68520179,FINISHED,36.0,9.9,9.0,22,11,1,1,2021,1/1/2021 22:11:55,1/1/2021 22:12:31,1/1/2021 22:12:32,1/1/2021 22:16:54,1/1/2021 22:16:55,1/1/2021 22:21:23,,1/1/2021 22:34:09,4.37,4.47,0.62,4.38,8.85,12.77,22.23
68520264,191,5,68520264,68520264,FINISHED,61.5,9.9,6.0,22,12,1,1,2021,1/1/2021 22:12:05,1/1/2021 22:12:31,1/1/2021 22:19:17,1/1/2021 22:20:17,1/1/2021 22:21:45,1/1/2021 22:27:28,,1/1/2021 22:41:58,01.02,5.72,7.2,2.48,8.2,14.5,29.9
68520333,1057,5,68520333,68520333,FINISHED,179.15,11.9,0.0,22,12,1,1,2021,1/1/2021 22:12:15,1/1/2021 22:12:33,1/1/2021 22:40:05,1/1/2021 22:42:22,1/1/2021 22:42:29,1/1/2021 22:44:32,,1/2/2021 1:16:27,2.3,02.05,27.83,2.4,4.45,151.92,184.2
68520503,149,5,68520503,68520503,FINISHED,111.85,11.9,8.0,22,12,1,1,2021,1/1/2021 22:12:45,1/1/2021 22:13:33,1/1/2021 22:29:46,1/1/2021 22:31:26,1/1/2021 22:31:28,1/1/2021 22:37:28,,1/1/2021 22:48:41,1.68,06.02,17.0,1.7,7.72,11.22,35.93
68520568,656,5,68520568,68520568,FINISHED,156.7,12.9,11.15,22,12,1,1,2021,1/1/2021 22:12:55,1/1/2021 22:13:47,1/1/2021 22:46:54,1/1/2021 22:47:17,1/1/2021 22:47:18,1/1/2021 22:56:43,,1/1/2021 23:15:36,0.38,9.42,33.98,0.42,9.82,18.88,62.68
68520641,1057,5,68520641,68520641,FINISHED,91.8,11.9,10.36,22,13,1,1,2021,1/1/2021 22:13:05,1/1/2021 22:13:32,1/1/2021 22:40:05,1/1/2021 22:42:32,1/1/2021 22:42:34,1/1/2021 22:45:21,,1/1/2021 22:57:06,2.45,2.78,27.02,2.47,5.27,11.75,44.02
68520735,149,5,68520735,68520735,FINISHED,99.8,11.9,8.0,22,13,1,1,2021,1/1/2021 22:13:25,1/1/2021 22:13:37,1/1/2021 22:29:47,1/1/2021 22:31:30,1/1/2021 22:32:16,1/1/2021 22:36:35,,1/1/2021 22:56:11,1.72,4.33,16.37,2.48,6.82,19.6,42.77
68520763,274,5,68520763,68520763,FINISHED,83.4,11.9,8.0,22,13,1,1,2021,1/1/2021 22:13:35,1/1/2021 22:14:23,1/1/2021 22:42:01,1/1/2021 22:42:13,1/1/2021 22:43:18,1/1/2021 22:43:57,,1/1/2021 22:52:15,0.2,0.67,28.43,1.28,1.95,8.3,38.68
68520790,416,5,68520790,68520790,FINISHED,74.9,11.9,9.85,22,13,1,1,2021,1/1/2021 22:13:45,1/1/2021 22:14:05,1/1/2021 22:29:45,1/1/2021 22:33:18,1/1/2021 22:35:12,1/1/2021 22:36:43,,1/1/2021 22:46:12,3.55,1.52,16.0,5.45,6.97,9.48,32.45
68520863,3091,5,68520863,68520863,FINISHED,35.8,8.9,03.07,22,14,1,1,2021,1/1/2021 22:14:02,1/1/2021 22:18:08,1/1/2021 22:34:50,1/1/2021 22:40:05,1/1/2021 22:56:24,1/1/2021 23:04:47,1/1/2021 23:43:20,1/2/2021 22:25:00,5.25,8.38,20.78,21.57,29.97,38.53,89.28
68520909,390,5,68520909,68520909,CANCELED,36.8,7.9,0.0,22,14,1,1,2021,1/1/2021 22:14:09,1/1/2021 22:15:25,,,,,,,,,,,,,
68521023,707,5,68521023,68521023,FINISHED,110.7,11.9,8.42,22,14,1,1,2021,1/1/2021 22:14:25,1/1/2021 22:15:02,1/1/2021 22:36:05,1/1/2021 22:37:46,1/1/2021 22:42:32,1/1/2021 22:51:12,,1/1/2021 23:07:08,1.68,8.67,21.67,6.45,15.12,15.93,52.72
68521327,790,5,68521327,68521327,CANCELED,89.83,6.9,,22,15,1,1,2021,1/1/2021 22:15:05,,,,,,,,,,,,,,
68521481,1057,5,68521481,68521481,FINISHED,143.4,11.9,8.65,22,15,1,1,2021,1/1/2021 22:15:25,1/1/2021 22:15:33,1/1/2021 22:40:09,1/1/2021 22:42:36,1/1/2021 22:42:37,1/1/2021 22:45:03,,1/1/2021 22:55:07,2.45,2.42,24.73,2.47,4.9,10.07,39.7
68521582,3091,5,68521582,68521582,FINISHED,33.3,0.0,8.0,22,15,1,1,2021,1/1/2021 22:15:36,1/1/2021 22:18:11,1/1/2021 22:39:23,1/1/2021 22:39:57,,1/1/2021 22:45:55,,1/1/2021 23:00:26,0.57,,23.78,,6.53,14.52,44.83
68522176,415,5,68522176,68522176,FINISHED,119.0,11.9,8.0,22,17,1,1,2021,1/1/2021 22:17:05,1/1/2021 22:17:15,1/1/2021 22:34:42,1/1/2021 22:35:27,1/1/2021 22:35:28,1/1/2021 22:40:55,,1/1/2021 23:08:45,0.75,5.45,17.62,0.77,6.22,27.82,51.67
68522220,3060,5,68522220,68522220,FINISHED,33.9,0.0,6.0,22,17,1,1,2021,1/1/2021 22:17:09,1/1/2021 22:18:17,1/1/2021 22:28:07,1/1/2021 22:28:45,1/1/2021 22:37:56,1/1/2021 22:38:00,,1/1/2021 23:15:33,0.63,0.07,10.97,9.82,9.88,37.55,58.4
68522236,3060,5,68522236,68522236,FINISHED,67.8,0.0,3.54,22,17,1,1,2021,1/1/2021 22:17:11,1/1/2021 22:18:10,,1/1/2021 22:30:44,1/1/2021 22:38:06,1/1/2021 22:39:27,,1/1/2021 23:06:00,,1.35,,,,26.55,48.82
68522457,707,5,68522457,68522457,FINISHED,196.1,11.9,10.7,22,17,1,1,2021,1/1/2021 22:17:55,1/1/2021 22:18:04,1/1/2021 22:36:27,1/1/2021 22:38:48,1/1/2021 22:42:34,1/1/2021 23:04:30,,1/1/2021 23:21:41,2.35,21.93,18.53,6.1,28.05,17.18,63.77
68522608,632,5,68522608,68522608,FINISHED,38.0,11.9,8.31,22,18,1,1,2021,1/1/2021 22:18:35,1/1/2021 22:19:22,1/1/2021 22:27:08,1/1/2021 22:27:40,1/1/2021 22:27:41,1/1/2021 22:31:46,,1/1/2021 22:52:39,0.55,04.07,8.55,0.57,4.63,20.9,34.08
68522609,659,5,68522609,68522609,FINISHED,65.9,11.9,10.48,22,18,1,1,2021,1/1/2021 22:18:35,1/1/2021 22:18:49,1/1/2021 22:31:44,1/1/2021 22:35:15,1/1/2021 22:39:32,1/1/2021 23:02:22,,1/1/2021 23:34:12,3.52,22.83,13.17,7.78,30.62,31.83,75.62
68522844,707,5,68522844,68522844,FINISHED,145.7,11.9,6.0,22,19,1,1,2021,1/1/2021 22:19:35,1/1/2021 22:20:07,1/1/2021 22:42:44,1/1/2021 22:44:59,1/1/2021 22:45:00,1/1/2021 22:52:40,,1/1/2021 23:04:46,2.25,7.67,23.17,2.27,9.92,12.1,45.18
68523190,3091,5,68523190,68523190,FINISHED,60.5,0.0,6.58,22,20,1,1,2021,1/1/2021 22:20:50,1/1/2021 22:21:25,1/1/2021 22:44:11,1/1/2021 22:51:52,1/1/2021 22:51:58,1/1/2021 22:56:16,,1/1/2021 23:26:25,7.68,4.28,23.35,7.78,12.08,30.15,65.58
68523800,707,5,68523800,68523800,FINISHED,103.4,11.9,10.39,22,22,1,1,2021,1/1/2021 22:22:35,1/1/2021 22:23:03,1/1/2021 22:43:09,1/1/2021 22:45:02,1/1/2021 22:45:04,1/1/2021 22:55:44,,1/1/2021 23:22:57,1.88,10.67,20.57,1.92,12.58,27.22,60.37
68524540,632,5,68524540,68524540,FINISHED,49.9,11.9,6.53,22,25,1,1,2021,1/1/2021 22:25:25,1/1/2021 22:26:23,1/1/2021 22:34:01,1/1/2021 22:35:57,1/1/2021 22:37:10,1/1/2021 22:44:02,,1/1/2021 23:00:01,1.93,6.87,8.6,3.15,10.02,15.98,34.6
68524691,3060,5,68524691,68524691,FINISHED,52.6,0.0,3.54,22,26,1,1,2021,1/1/2021 22:26:02,1/1/2021 22:26:13,1/1/2021 22:34:44,1/1/2021 22:34:45,,1/1/2021 22:38:05,,1/1/2021 22:51:32,0.02,,8.68,,3.35,13.45,25.5
68524704,631,5,68524704,68524704,FINISHED,99.8,11.9,6.0,22,26,1,1,2021,1/1/2021 22:26:06,1/1/2021 22:26:13,1/1/2021 22:41:13,1/1/2021 22:45:16,1/1/2021 22:45:17,1/1/2021 22:48:08,,1/1/2021 23:06:10,04.03,2.85,15.12,04.07,6.9,18.03,40.07
68525083,3230,5,68525083,68525083,CANCELED,67.8,0.0,,22,27,1,1,2021,1/1/2021 22:27:25,,,,,,,,,,,,,,
68526219,390,5,68526219,68526219,CANCELED,99.8,7.9,0.0,22,30,1,1,2021,1/1/2021 22:30:11,1/1/2021 22:30:43,,,,,,,,,,,,,
68526229,8,13,68526229,68526229,FINISHED,48.0,5.9,7.87,22,30,1,1,2021,1/1/2021 22:30:14,1/1/2021 22:30:56,1/1/2021 23:01:09,1/1/2021 23:01:57,1/1/2021 23:01:58,1/1/2021 23:18:02,,1/1/2021 23:29:52,0.82,16.07,30.92,0.83,16.9,11.83,59.63
68526348,191,5,68526348,68526348,FINISHED,70.0,9.9,6.0,22,30,1,1,2021,1/1/2021 22:30:35,1/1/2021 22:32:59,1/1/2021 22:37:20,1/1/2021 22:39:33,1/1/2021 22:42:47,1/1/2021 22:43:43,,1/1/2021 22:55:30,2.22,0.93,6.77,5.43,6.38,11.78,24.92
68526406,631,5,68526406,68526406,FINISHED,153.2,11.9,10.89,22,30,1,1,2021,1/1/2021 22:30:45,1/1/2021 22:30:54,1/1/2021 22:46:22,1/1/2021 22:48:32,1/1/2021 22:50:15,1/1/2021 23:11:45,,1/1/2021 23:32:10,2.18,21.5,15.62,3.88,25.38,20.42,61.42
68526520,236,5,68526520,68526520,FINISHED,205.6,11.9,11.62,22,31,1,1,2021,1/1/2021 22:31:05,1/1/2021 22:31:28,1/1/2021 22:56:52,1/1/2021 23:02:02,1/1/2021 23:09:17,1/1/2021 23:12:35,,1/1/2021 23:28:35,5.17,3.3,25.78,12.42,15.72,16.0,57.5
68526521,416,5,68526521,68526521,FINISHED,111.7,11.9,12.32,22,31,1,1,2021,1/1/2021 22:31:05,1/1/2021 22:31:09,1/1/2021 22:43:42,1/1/2021 22:43:58,1/1/2021 22:45:13,1/1/2021 22:47:55,,1/1/2021 23:10:47,0.27,2.72,12.62,1.5,4.22,22.87,39.72
68526643,632,5,68526643,68526643,FINISHED,128.3,11.9,10.32,22,31,1,1,2021,1/1/2021 22:31:26,1/1/2021 22:32:23,1/1/2021 22:45:46,1/1/2021 22:45:55,1/1/2021 22:45:57,1/1/2021 23:09:28,,1/2/2021 0:21:32,0.15,23.52,14.35,0.18,23.7,72.07,110.1
68526792,2888,5,68526792,68526792,CANCELED,31.6,9.9,,22,31,1,1,2021,1/1/2021 22:31:55,,,,,,,,,,,,,,
68527007,3091,5,68527007,68527007,FINISHED,60.8,0.0,03.07,22,32,1,1,2021,1/1/2021 22:32:23,1/1/2021 22:32:50,1/1/2021 22:50:44,1/1/2021 22:54:28,1/1/2021 22:54:38,1/1/2021 23:00:23,,1/1/2021 23:21:23,3.73,5.75,18.33,3.9,9.65,21.0,48.98
